bar_idx,datetime,price,bid_vol,ask_vol,volume,delta,trades,buy_trades,sell_trades,max_one_trade
943,2026-07-29 17:00:00,4090.2,4,2,9,-2,9,0,0,0
943,2026-07-29 17:00:00,4090.3,6,6,14,0,14,0,0,0
943,2026-07-29 17:00:00,4090.4,7,9,18,2,17,0,0,0
943,2026-07-29 17:00:00,4090.5,5,8,15,3,15,0,0,0
943,2026-07-29 17:00:00,4090.6,3,5,8,2,8,0,0,0
943,2026-07-29 17:00:00,4090.7,10,19,29,9,16,0,0,0
943,2026-07-29 17:00:00,4090.8,10,10,20,0,16,0,0,0
943,2026-07-29 17:00:00,4090.9,11,1,12,-10,11,0,0,0
943,2026-07-29 17:00:00,4091.0,13,9,24,-4,19,0,0,0
943,2026-07-29 17:00:00,4091.1,7,12,25,5,25,0,0,0
943,2026-07-29 17:00:00,4091.2,4,4,9,0,9,0,0,0
943,2026-07-29 17:00:00,4091.3,16,4,21,-12,14,0,0,0
943,2026-07-29 17:00:00,4091.4,5,3,9,-2,8,0,0,0
943,2026-07-29 17:00:00,4091.5,3,3,9,0,9,0,0,0
943,2026-07-29 17:00:00,4091.6,1,0,2,-1,2,0,0,0
943,2026-07-29 17:00:00,4091.7,0,2,2,2,2,0,0,0
943,2026-07-29 17:00:00,4091.8,2,4,6,2,5,0,0,0
943,2026-07-29 17:00:00,4091.9,3,3,7,0,6,0,0,0
943,2026-07-29 17:00:00,4092.0,6,3,10,-3,9,0,0,0
943,2026-07-29 17:00:00,4092.1,3,3,6,0,6,0,0,0
943,2026-07-29 17:00:00,4092.2,2,0,2,-2,2,0,0,0
943,2026-07-29 17:00:00,4092.3,7,2,9,-5,9,0,0,0
943,2026-07-29 17:00:00,4092.4,0,1,1,1,1,0,0,0
943,2026-07-29 17:00:00,4092.5,6,5,11,-1,9,0,0,0
943,2026-07-29 17:00:00,4092.6,3,1,4,-2,3,0,0,0
943,2026-07-29 17:00:00,4092.7,0,1,1,1,1,0,0,0
943,2026-07-29 17:00:00,4092.8,3,3,6,0,6,0,0,0
943,2026-07-29 17:00:00,4092.9,1,1,3,0,3,0,0,0
943,2026-07-29 17:00:00,4093.0,0,3,3,3,3,0,0,0
943,2026-07-29 17:00:00,4093.1,0,1,2,1,2,0,0,0
943,2026-07-29 17:00:00,4093.2,2,2,7,0,7,0,0,0
943,2026-07-29 17:00:00,4093.3,5,2,9,-3,9,0,0,0
943,2026-07-29 17:00:00,4093.4,6,3,11,-3,10,0,0,0
943,2026-07-29 17:00:00,4093.5,3,2,12,-1,12,0,0,0
943,2026-07-29 17:00:00,4093.6,9,1,12,-8,10,0,0,0
943,2026-07-29 17:00:00,4093.7,6,1,11,-5,11,0,0,0
943,2026-07-29 17:00:00,4093.8,5,2,10,-3,10,0,0,0
943,2026-07-29 17:00:00,4093.9,9,5,14,-4,13,0,0,0
943,2026-07-29 17:00:00,4094.0,7,7,15,0,15,0,0,0
943,2026-07-29 17:00:00,4094.1,5,10,20,5,19,0,0,0
943,2026-07-29 17:00:00,4094.2,2,5,10,3,10,0,0,0
943,2026-07-29 17:00:00,4094.3,4,0,9,-4,9,0,0,0
943,2026-07-29 17:00:00,4094.4,1,3,8,2,8,0,0,0
943,2026-07-29 17:00:00,4094.5,1,1,2,0,2,0,0,0
943,2026-07-29 17:00:00,4094.6,3,5,10,2,10,0,0,0
943,2026-07-29 17:00:00,4094.7,6,3,10,-3,10,0,0,0
943,2026-07-29 17:00:00,4094.8,3,8,12,5,12,0,0,0
943,2026-07-29 17:00:00,4094.9,6,11,19,5,17,0,0,0
943,2026-07-29 17:00:00,4095.0,4,36,41,32,14,0,0,0
943,2026-07-29 17:00:00,4095.1,8,4,13,-4,13,0,0,0
943,2026-07-29 17:00:00,4095.2,16,3,19,-13,16,0,0,0
943,2026-07-29 17:00:00,4095.3,18,6,27,-12,23,0,0,0
943,2026-07-29 17:00:00,4095.4,23,0,24,-23,23,0,0,0
943,2026-07-29 17:00:00,4095.5,34,8,45,-26,42,0,0,0
943,2026-07-29 17:00:00,4095.6,32,14,49,-18,46,0,0,0
943,2026-07-29 17:00:00,4095.7,43,26,74,-17,63,0,0,0
943,2026-07-29 17:00:00,4095.8,49,21,78,-28,76,0,0,0
943,2026-07-29 17:00:00,4095.9,41,22,76,-19,75,0,0,0
943,2026-07-29 17:00:00,4096.0,41,16,70,-25,64,0,0,0
943,2026-07-29 17:00:00,4096.1,18,28,61,10,59,0,0,0
943,2026-07-29 17:00:00,4096.2,22,15,48,-7,47,0,0,0
943,2026-07-29 17:00:00,4096.3,18,21,47,3,46,0,0,0
943,2026-07-29 17:00:00,4096.4,19,20,43,1,35,0,0,0
943,2026-07-29 17:00:00,4096.5,22,13,43,-9,42,0,0,0
943,2026-07-29 17:00:00,4096.6,22,18,50,-4,46,0,0,0
943,2026-07-29 17:00:00,4096.7,22,19,47,-3,40,0,0,0
943,2026-07-29 17:00:00,4096.8,21,20,50,-1,50,0,0,0
943,2026-07-29 17:00:00,4096.9,12,14,28,2,28,0,0,0
943,2026-07-29 17:00:00,4097.0,27,12,48,-15,43,0,0,0
943,2026-07-29 17:00:00,4097.1,16,7,27,-9,27,0,0,0
943,2026-07-29 17:00:00,4097.2,15,13,29,-2,29,0,0,0
943,2026-07-29 17:00:00,4097.3,13,33,51,20,46,0,0,0
943,2026-07-29 17:00:00,4097.4,6,13,29,7,29,0,0,0
943,2026-07-29 17:00:00,4097.5,20,11,40,-9,37,0,0,0
943,2026-07-29 17:00:00,4097.6,19,9,40,-10,36,0,0,0
943,2026-07-29 17:00:00,4097.7,15,10,32,-5,28,0,0,0
943,2026-07-29 17:00:00,4097.8,21,9,42,-12,38,0,0,0
943,2026-07-29 17:00:00,4097.9,23,24,55,1,53,0,0,0
943,2026-07-29 17:00:00,4098.0,32,20,62,-12,61,0,0,0
943,2026-07-29 17:00:00,4098.1,13,20,45,7,44,0,0,0
943,2026-07-29 17:00:00,4098.2,25,16,45,-9,42,0,0,0
943,2026-07-29 17:00:00,4098.3,29,29,74,0,66,0,0,0
943,2026-07-29 17:00:00,4098.4,20,9,41,-11,39,0,0,0
943,2026-07-29 17:00:00,4098.5,24,12,43,-12,42,0,0,0
943,2026-07-29 17:00:00,4098.6,25,17,51,-8,51,0,0,0
943,2026-07-29 17:00:00,4098.7,27,16,46,-11,43,0,0,0
943,2026-07-29 17:00:00,4098.8,33,18,58,-15,56,0,0,0
943,2026-07-29 17:00:00,4098.9,33,25,67,-8,65,0,0,0
943,2026-07-29 17:00:00,4099.0,29,53,99,24,80,0,0,0
943,2026-07-29 17:00:00,4099.1,29,23,59,-6,54,0,0,0
943,2026-07-29 17:00:00,4099.2,37,33,79,-4,78,0,0,0
943,2026-07-29 17:00:00,4099.3,21,32,62,11,61,0,0,0
943,2026-07-29 17:00:00,4099.4,22,18,47,-4,46,0,0,0
943,2026-07-29 17:00:00,4099.5,14,37,57,23,54,0,0,0
943,2026-07-29 17:00:00,4099.6,15,9,30,-6,30,0,0,0
943,2026-07-29 17:00:00,4099.7,14,12,30,-2,30,0,0,0
943,2026-07-29 17:00:00,4099.8,13,15,32,2,29,0,0,0
943,2026-07-29 17:00:00,4099.9,8,7,24,-1,24,0,0,0
943,2026-07-29 17:00:00,4100.0,25,22,48,-3,36,0,0,0
943,2026-07-29 17:00:00,4100.1,34,7,50,-27,39,0,0,0
943,2026-07-29 17:00:00,4100.2,27,9,40,-18,40,0,0,0
943,2026-07-29 17:00:00,4100.3,21,6,33,-15,33,0,0,0
943,2026-07-29 17:00:00,4100.4,31,9,47,-22,43,0,0,0
943,2026-07-29 17:00:00,4100.5,32,9,51,-23,50,0,0,0
943,2026-07-29 17:00:00,4100.6,9,11,28,2,28,0,0,0
943,2026-07-29 17:00:00,4100.7,7,13,23,6,22,0,0,0
943,2026-07-29 17:00:00,4100.8,21,13,39,-8,39,0,0,0
943,2026-07-29 17:00:00,4100.9,27,7,37,-20,34,0,0,0
943,2026-07-29 17:00:00,4101.0,21,14,42,-7,42,0,0,0
943,2026-07-29 17:00:00,4101.1,22,8,36,-14,35,0,0,0
943,2026-07-29 17:00:00,4101.2,29,22,61,-7,47,0,0,0
943,2026-07-29 17:00:00,4101.3,14,9,34,-5,34,0,0,0
943,2026-07-29 17:00:00,4101.4,27,38,76,11,56,0,0,0
943,2026-07-29 17:00:00,4101.5,14,14,38,0,35,0,0,0
943,2026-07-29 17:00:00,4101.6,15,8,32,-7,31,0,0,0
943,2026-07-29 17:00:00,4101.7,14,11,32,-3,32,0,0,0
943,2026-07-29 17:00:00,4101.8,16,14,32,-2,30,0,0,0
943,2026-07-29 17:00:00,4101.9,36,11,50,-25,46,0,0,0
943,2026-07-29 17:00:00,4102.0,31,72,110,41,77,0,0,0
943,2026-07-29 17:00:00,4102.1,23,16,43,-7,40,0,0,0
943,2026-07-29 17:00:00,4102.2,10,18,32,8,28,0,0,0
943,2026-07-29 17:00:00,4102.3,18,19,40,1,35,0,0,0
943,2026-07-29 17:00:00,4102.4,16,7,29,-9,29,0,0,0
943,2026-07-29 17:00:00,4102.5,24,6,37,-18,35,0,0,0
943,2026-07-29 17:00:00,4102.6,40,4,52,-36,45,0,0,0
943,2026-07-29 17:00:00,4102.7,7,11,21,4,20,0,0,0
943,2026-07-29 17:00:00,4102.8,12,11,33,-1,29,0,0,0
943,2026-07-29 17:00:00,4102.9,14,23,41,9,38,0,0,0
943,2026-07-29 17:00:00,4103.0,17,21,40,4,37,0,0,0
943,2026-07-29 17:00:00,4103.1,35,6,45,-29,44,0,0,0
943,2026-07-29 17:00:00,4103.2,38,15,62,-23,62,0,0,0
943,2026-07-29 17:00:00,4103.3,28,14,50,-14,50,0,0,0
943,2026-07-29 17:00:00,4103.4,20,21,50,1,42,0,0,0
943,2026-07-29 17:00:00,4103.5,19,14,38,-5,37,0,0,0
943,2026-07-29 17:00:00,4103.6,16,9,27,-7,27,0,0,0
943,2026-07-29 17:00:00,4103.7,19,19,42,0,36,0,0,0
943,2026-07-29 17:00:00,4103.8,17,9,29,-8,29,0,0,0
943,2026-07-29 17:00:00,4103.9,11,14,29,3,28,0,0,0
943,2026-07-29 17:00:00,4104.0,4,13,24,9,20,0,0,0
943,2026-07-29 17:00:00,4104.1,15,5,21,-10,21,0,0,0
943,2026-07-29 17:00:00,4104.2,9,16,29,7,25,0,0,0
943,2026-07-29 17:00:00,4104.3,10,9,24,-1,24,0,0,0
943,2026-07-29 17:00:00,4104.4,16,26,50,10,43,0,0,0
943,2026-07-29 17:00:00,4104.5,31,29,64,-2,42,0,0,0
943,2026-07-29 17:00:00,4104.6,42,24,72,-18,60,0,0,0
943,2026-07-29 17:00:00,4104.7,14,7,25,-7,25,0,0,0
943,2026-07-29 17:00:00,4104.8,22,24,59,2,58,0,0,0
943,2026-07-29 17:00:00,4104.9,13,21,50,8,48,0,0,0
943,2026-07-29 17:00:00,4105.0,15,34,55,19,36,0,0,0
943,2026-07-29 17:00:00,4105.1,13,10,32,-3,30,0,0,0
943,2026-07-29 17:00:00,4105.2,20,6,30,-14,29,0,0,0
943,2026-07-29 17:00:00,4105.3,14,5,23,-9,23,0,0,0
943,2026-07-29 17:00:00,4105.4,12,10,24,-2,24,0,0,0
943,2026-07-29 17:00:00,4105.5,28,9,42,-19,41,0,0,0
943,2026-07-29 17:00:00,4105.6,24,25,55,1,55,0,0,0
943,2026-07-29 17:00:00,4105.7,16,65,85,49,34,0,0,0
